5657133,A,2023-10-18 04:04:29,130.0,129.0,130.0,130.0,25445
4546326,A,2023-10-26 17:14:20,117.0,117.0,117.0,117.0,1017
876791,A,2023-08-04 05:07:55,115.0,115.0,115.0,115.0,13201
15603223,A,2023-08-05 16:19:27,129.0,128.0,129.0,128.0,6511
11149361,A,2023-09-20 19:04:07,103.0,103.0,103.0,103.0,34825
8051592,A,2023-11-09 00:31:15,115.0,114.0,115.0,115.0,19764
8870866,A,2023-10-27 16:29:43,121.0,121.0,122.0,122.0,35577
16471571,A,2023-11-16 19:21:35,122.0,122.0,122.0,122.0,3476
3795069,A,2023-08-06 01:37:33,109.0,109.0,109.0,109.0,2388
6516696,A,2023-08-17 13:20:08,106.0,107.0,106.0,107.0,9327
7029870,A,2023-11-27 23:18:08,125.0,125.0,125.0,125.0,5814
13255119,A,2023-08-09 04:56:17,105.0,105.0,105.0,105.0,10294
3519435,A,2023-08-08 13:08:54,126.0,126.0,126.0,126.0,40337
7985131,A,2023-07-29 01:44:59,124.0,124.0,124.0,124.0,6477
16430552,A,2023-08-21 17:44:11,110.0,110.0,110.0,110.0,1283
14044736,A,2023-07-23 03:37:51,132.0,132.0,132.0,132.0,17979
4274539,A,2023-09-05 15:01:52,119.0,119.0,119.0,119.0,18047
13097739,A,2023-10-30 04:19:42,122.0,122.0,122.0,122.0,40512
1461201,A,2023-09-10 07:26:21,119.0,119.0,119.0,119.0,20196
6270881,A,2023-11-25 07:04:43,127.0,127.0,127.0,127.0,5074
1396380,A,2023-07-24 14:37:32,125.0,125.0,125.0,125.0,18819
8603397,A,2023-09-18 07:20:22,112.0,113.0,113.0,113.0,10707
1887234,A,2023-12-04 00:21:32,108.0,108.0,109.0,109.0,19816
7668256,A,2023-09-22 12:29:43,110.0,110.0,110.0,110.0,33653
15645290,A,2023-08-02 17:28:57,115.0,114.0,115.0,115.0,2779
7507496,A,2023-12-20 08:04:15,121.0,121.0,122.0,122.0,25196
14236665,A,2023-08-20 11:39:18,125.0,125.0,125.0,125.0,5840
12245517,A,2023-09-26 18:06:01,118.0,117.0,118.0,117.0,33451
1838862,A,2023-08-06 05:13:39,125.0,125.0,126.0,125.0,12973
15718826,A,2023-08-14 09:53:26,119.0,118.0,119.0,119.0,18555
13522542,A,2023-07-13 14:59:29,120.0,120.0,120.0,120.0,8407
4959618,A,2023-11-25 02:16:40,118.0,118.0,118.0,118.0,24812
7550885,A,2023-12-06 07:03:35,123.0,123.0,123.0,123.0,5119
14595812,A,2023-10-14 23:44:22,111.0,111.0,111.0,111.0,13406
4254775,A,2023-09-02 02:21:40,114.0,114.0,114.0,114.0,1740
12175255,A,2023-10-14 04:46:07,112.0,112.0,113.0,113.0,4313
11134644,A,2023-07-26 13:13:26,132.0,132.0,132.0,132.0,2709
6345255,A,2023-12-07 07:39:20,124.0,123.0,124.0,123.0,19631
784074,A,2023-09-20 15:07:49,137.0,137.0,137.0,138.0,13203
11533228,A,2023-07-30 09:27:50,105.0,105.0,105.0,105.0,17117
5627886,A,2023-07-11 17:43:58,101.0,101.0,101.0,101.0,30567
14647781,A,2023-07-31 15:32:06,124.0,124.0,124.0,124.0,32545
7939023,A,2023-12-11 00:52:05,111.0,112.0,112.0,112.0,7157
14125796,A,2023-08-11 01:18:07,120.0,120.0,120.0,120.0,26000
10370818,A,2023-08-18 05:18:57,130.0,130.0,131.0,131.0,13486
13470720,A,2023-07-22 04:45:54,120.0,120.0,121.0,121.0,16957
13182366,A,2023-10-04 11:55:27,102.0,102.0,102.0,102.0,21645
2763938,A,2023-07-25 02:20:37,108.0,108.0,108.0,108.0,1419
14123085,A,2023-12-12 02:45:29,129.0,129.0,129.0,129.0,18511
12472099,A,2023-10-28 19:23:16,125.0,125.0,125.0,125.0,8935
12372813,A,2023-08-28 03:37:24,134.0,134.0,134.0,134.0,19821
233796,A,2023-08-06 15:32:38,115.0,115.0,116.0,116.0,1956
6758371,A,2023-11-19 01:56:44,117.0,117.0,117.0,117.0,8534
226687,A,2023-08-20 20:49:20,112.0,112.0,112.0,112.0,9703
8368831,A,2023-12-17 09:31:29,136.0,136.0,137.0,137.0,13499
5958218,A,2023-09-29 12:08:55,120.0,120.0,120.0,120.0,19923
3558488,A,2023-08-28 11:16:50,112.0,112.0,112.0,112.0,4162
10473479,A,2023-08-28 08:57:39,122.0,122.0,122.0,122.0,2905
12938086,A,2023-08-28 06:28:50,106.0,105.0,106.0,105.0,33536
3420053,A,2023-07-23 19:50:21,132.0,132.0,131.0,132.0,31641
16112008,A,2023-09-18 03:04:49,119.0,119.0,119.0,119.0,22676
1039199,A,2023-09-03 11:18:35,114.0,114.0,114.0,114.0,8045
7525281,A,2023-07-29 04:01:43,104.0,104.0,104.0,104.0,10527
4380235,A,2023-12-11 16:25:57,104.0,104.0,104.0,104.0,3857
4518093,A,2023-11-02 03:45:08,125.0,125.0,125.0,125.0,1880
16531350,A,2023-10-05 09:47:30,126.0,126.0,126.0,126.0,19260
13362152,A,2023-10-14 13:12:41,113.0,113.0,113.0,113.0,3038
9555997,A,2023-08-03 03:19:08,115.0,114.0,115.0,114.0,41921
14680766,A,2023-09-14 15:25:59,119.0,119.0,120.0,120.0,31570
11727031,A,2023-07-18 17:06:44,107.0,107.0,107.0,107.0,8961
8700830,A,2023-11-13 18:41:45,121.0,121.0,121.0,121.0,21046
1598743,A,2023-10-23 19:43:06,116.0,116.0,116.0,116.0,36196
12392096,A,2023-10-08 08:29:19,126.0,126.0,127.0,127.0,6253
15452607,A,2023-12-12 03:28:20,114.0,114.0,114.0,114.0,121593
14259023,A,2023-09-25 11:45:23,121.0,121.0,121.0,121.0,4871
2253230,A,2023-11-09 12:55:31,132.0,132.0,132.0,132.0,5550
15707180,A,2023-09-16 14:55:52,133.0,133.0,133.0,133.0,3037
2899855,A,2023-11-22 10:19:18,113.0,113.0,113.0,113.0,1689
9376211,A,2023-07-10 12:25:35,113.0,113.0,113.0,113.0,15816
15954742,A,2023-07-31 09:20:13,133.0,133.0,132.0,132.0,48459
2140781,A,2023-10-08 19:29:30,113.0,113.0,113.0,113.0,6664
14756757,A,2023-09-17 16:36:33,118.0,118.0,118.0,118.0,51338
5020473,A,2023-10-14 18:50:11,132.0,132.0,132.0,133.0,1999
7303469,A,2023-08-10 06:31:23,113.0,113.0,113.0,113.0,7775
1869319,A,2023-12-11 12:12:00,117.0,117.0,117.0,117.0,49678
8255800,A,2023-10-14 22:03:25,125.0,125.0,125.0,125.0,8096
10130816,A,2023-12-19 06:37:52,122.0,122.0,122.0,122.0,2177
14118467,A,2023-08-31 10:56:14,119.0,119.0,119.0,119.0,5018
13747840,A,2023-11-23 18:58:36,111.0,111.0,111.0,111.0,19947
1501399,A,2023-12-24 01:11:23,139.0,139.0,139.0,139.0,20892
4426764,A,2023-07-16 03:54:54,124.0,123.0,124.0,124.0,11537
5644855,A,2023-09-26 20:10:42,124.0,124.0,125.0,125.0,30462
8886345,A,2023-07-27 03:37:33,113.0,113.0,113.0,113.0,12906
2624867,A,2023-08-14 06:53:18,112.0,111.0,112.0,112.0,6031
9082638,A,2023-11-05 06:23:14,122.0,122.0,122.0,122.0,803
509888,A,2023-12-24 09:55:48,134.0,134.0,134.0,134.0,12856
3622563,A,2023-07-09 14:57:46,106.0,106.0,106.0,106.0,2721
12437097,A,2023-08-15 06:11:23,106.0,105.0,106.0,106.0,2330
4186150,A,2023-08-31 16:21:37,118.0,118.0,119.0,118.0,48049
9264805,A,2023-09-10 05:27:19,127.0,127.0,127.0,127.0,39473
14545701,A,2023-10-31 02:39:47,135.0,135.0,136.0,135.0,22275
11259903,A,2023-12-04 16:57:56,117.0,117.0,117.0,117.0,7547
5877064,A,2023-07-15 17:09:45,101.0,101.0,102.0,101.0,13263
5209201,A,2023-10-28 18:20:35,134.0,134.0,134.0,134.0,10796
9741503,A,2023-10-08 14:49:08,107.0,107.0,107.0,107.0,45704
10786885,A,2023-07-16 20:16:57,117.0,117.0,117.0,117.0,51636
13301656,A,2023-11-10 03:14:35,125.0,125.0,125.0,125.0,29735
6797982,A,2023-09-11 01:57:06,103.0,103.0,104.0,103.0,18859
10637630,A,2023-09-03 12:52:18,103.0,103.0,103.0,103.0,14568
4266960,A,2023-12-22 13:08:02,109.0,109.0,109.0,109.0,11850
6591354,A,2023-12-13 00:27:44,109.0,109.0,109.0,109.0,30317
2666780,A,2023-11-26 13:03:43,121.0,121.0,121.0,121.0,12611
4741478,A,2023-12-03 15:52:38,119.0,119.0,119.0,119.0,41123
4301449,A,2023-09-07 10:36:19,125.0,125.0,126.0,125.0,13282
15167510,A,2023-12-04 14:50:02,113.0,113.0,113.0,113.0,17389
3293526,A,2023-08-26 06:55:12,110.0,110.0,110.0,110.0,13686
8039825,A,2023-11-19 09:31:09,107.0,107.0,107.0,107.0,7066
4583047,A,2023-09-28 08:53:34,122.0,121.0,122.0,121.0,15155
3898685,A,2023-07-06 19:00:05,131.0,131.0,131.0,131.0,4805
4994421,A,2023-09-20 05:28:45,113.0,113.0,113.0,113.0,900
537844,A,2023-07-28 14:40:38,122.0,122.0,122.0,122.0,23210
9159904,A,2023-11-14 13:37:00,116.0,116.0,116.0,116.0,23999
56456,A,2023-09-14 05:01:29,115.0,114.0,115.0,115.0,14313
4760225,A,2023-10-17 15:48:35,130.0,130.0,130.0,130.0,13239
13782637,A,2023-07-04 08:04:25,104.0,104.0,105.0,104.0,14226
13852861,A,2023-08-28 10:47:54,126.0,126.0,127.0,127.0,78690
15337587,A,2023-09-16 18:25:23,121.0,121.0,121.0,121.0,4625
16311414,A,2023-10-18 00:38:40,135.0,135.0,135.0,135.0,25800
9687075,A,2023-07-12 08:35:56,105.0,105.0,105.0,105.0,26278
16496693,A,2023-08-08 18:34:23,112.0,112.0,112.0,111.0,49382
7885138,A,2023-12-13 01:14:14,116.0,116.0,116.0,116.0,15980
1222496,A,2023-09-05 07:40:11,117.0,117.0,117.0,117.0,125244
9275403,A,2023-09-11 20:34:45,127.0,127.0,127.0,127.0,6503
15258587,A,2023-08-15 07:05:53,134.0,134.0,135.0,134.0,4224
148840,A,2023-08-09 06:40:55,124.0,124.0,124.0,124.0,32969
16632432,A,2023-08-22 23:58:38,105.0,105.0,105.0,105.0,518
13938740,A,2023-11-19 12:46:51,116.0,116.0,117.0,116.0,53319
13370079,A,2023-09-11 14:04:38,129.0,129.0,129.0,129.0,43896
12963071,A,2023-08-25 04:41:32,102.0,102.0,103.0,103.0,34611
14520735,A,2023-11-27 04:59:37,138.0,137.0,138.0,138.0,29228
498687,A,2023-11-27 20:15:44,110.0,109.0,110.0,110.0,75510
336211,A,2023-08-09 09:40:53,114.0,114.0,114.0,114.0,8144
14258192,A,2023-09-19 11:54:31,117.0,117.0,117.0,117.0,24155
542496,A,2023-12-06 06:08:17,125.0,125.0,125.0,125.0,28066
14046895,A,2023-07-12 14:42:51,123.0,123.0,123.0,123.0,2156
369529,A,2023-09-21 10:04:06,117.0,117.0,117.0,117.0,10338
2923332,A,2023-11-06 05:38:29,123.0,122.0,123.0,122.0,4954
2114667,A,2023-09-12 03:26:21,119.0,119.0,119.0,119.0,35966
8410245,A,2023-11-16 19:20:40,99.0,99.0,99.0,99.0,2765
10371499,A,2023-07-26 06:54:13,115.0,114.0,114.0,114.0,2331
4093698,A,2023-07-12 15:55:04,124.0,124.0,124.0,124.0,5038
10790165,A,2023-07-06 19:57:45,133.0,133.0,133.0,133.0,42416
10851999,A,2023-10-01 00:38:02,121.0,120.0,121.0,121.0,59920
5504678,A,2023-10-25 01:35:25,106.0,106.0,107.0,106.0,24323
12197667,A,2023-09-02 03:48:38,123.0,123.0,123.0,123.0,4651
6220805,A,2023-10-05 14:48:26,114.0,114.0,114.0,114.0,6176
5405399,A,2023-11-28 08:03:00,111.0,110.0,111.0,111.0,11903
5760220,A,2023-08-21 10:10:08,134.0,134.0,135.0,134.0,18120
5969859,A,2023-09-13 02:34:53,120.0,120.0,120.0,119.0,10650
16263386,A,2023-11-06 06:46:11,116.0,116.0,116.0,116.0,12286
6299423,A,2023-07-23 11:02:21,118.0,118.0,118.0,118.0,14091
8860305,A,2023-10-26 09:49:10,120.0,120.0,120.0,120.0,7055
11258299,A,2023-07-15 12:51:30,119.0,118.0,119.0,119.0,20991
5555957,A,2023-10-02 01:07:24,108.0,108.0,108.0,108.0,9597
8993502,A,2023-11-06 12:24:45,121.0,120.0,121.0,120.0,21580
14191436,A,2023-11-03 21:29:37,122.0,122.0,122.0,122.0,19185
16050827,A,2023-09-26 14:55:40,106.0,106.0,106.0,106.0,7819
744294,A,2023-09-04 02:02:51,123.0,123.0,123.0,123.0,12468
360405,A,2023-11-29 19:45:06,118.0,118.0,118.0,118.0,5412
7312146,A,2023-12-21 17:22:31,134.0,134.0,134.0,134.0,7565
3555558,A,2023-10-17 02:38:36,127.0,127.0,126.0,126.0,365
1344167,A,2023-12-12 06:44:33,134.0,133.0,134.0,133.0,49994
16670747,A,2023-07-21 22:59:16,133.0,133.0,133.0,133.0,17929
16143750,A,2023-07-13 04:39:51,113.0,113.0,112.0,112.0,16577
6987151,A,2023-08-12 06:38:23,113.0,113.0,114.0,113.0,32181
13867617,A,2023-08-25 04:42:18,106.0,106.0,106.0,106.0,8927
7074906,A,2023-07-09 23:03:49,118.0,118.0,118.0,118.0,12910
7340837,A,2023-09-14 23:31:36,107.0,107.0,107.0,107.0,10083
16176296,A,2023-09-12 11:47:34,117.0,117.0,117.0,117.0,16179
15009622,A,2023-07-04 18:35:24,110.0,110.0,111.0,111.0,18263
6258074,A,2023-12-10 13:52:40,116.0,115.0,116.0,116.0,14951
16353168,A,2023-10-03 09:02:42,110.0,109.0,110.0,110.0,8118
2520871,A,2023-07-29 16:33:54,127.0,127.0,127.0,127.0,8835
4913633,A,2023-12-08 18:50:41,135.0,135.0,135.0,135.0,34810
2442170,A,2023-12-26 00:49:01,119.0,119.0,119.0,119.0,28188
13794465,A,2023-08-28 15:54:50,116.0,116.0,116.0,115.0,25476
543857,A,2023-10-30 00:48:50,135.0,135.0,135.0,135.0,637
63427,A,2023-09-05 06:16:23,124.0,125.0,125.0,125.0,7223
482878,A,2023-09-09 13:00:43,128.0,128.0,128.0,128.0,6420
9703449,A,2023-12-23 04:01:50,119.0,119.0,119.0,119.0,104258
557092,A,2023-08-10 01:16:51,108.0,108.0,108.0,108.0,3347
14196092,A,2023-08-24 23:37:02,112.0,112.0,112.0,112.0,11369
3428618,A,2023-10-13 11:37:33,118.0,118.0,118.0,118.0,6805
10885618,A,2023-11-02 06:20:59,117.0,117.0,117.0,117.0,34900
3251746,A,2023-11-09 06:14:53,118.0,118.0,118.0,118.0,51087
5053222,A,2023-08-27 22:48:01,123.0,123.0,123.0,123.0,54527
4365888,A,2023-10-11 21:39:02,124.0,124.0,125.0,124.0,16444
9281317,A,2023-08-22 08:16:19,125.0,125.0,125.0,125.0,6730
13876805,A,2023-09-15 15:57:53,124.0,124.0,124.0,124.0,3154
12855091,A,2023-07-21 02:24:41,117.0,118.0,117.0,117.0,4650
8852745,A,2023-10-19 18:48:54,105.0,105.0,105.0,105.0,8207
10727099,A,2023-12-13 17:42:10,130.0,131.0,130.0,131.0,15097
15888011,A,2023-07-23 16:01:54,114.0,115.0,115.0,115.0,10715
100865,A,2023-09-02 08:53:54,128.0,129.0,128.0,128.0,2203
8984684,A,2023-08-24 14:12:54,120.0,120.0,120.0,120.0,50725
13261141,A,2023-09-21 05:38:46,115.0,115.0,115.0,114.0,20644
4242365,A,2023-11-18 21:51:57,111.0,111.0,111.0,111.0,11367
11559232,A,2023-07-26 17:17:49,110.0,110.0,110.0,110.0,18087
15721240,A,2023-08-31 01:25:19,126.0,126.0,126.0,126.0,27688
8206485,A,2023-10-11 21:11:45,120.0,120.0,120.0,120.0,29340
9145706,A,2023-11-26 14:58:26,131.0,131.0,131.0,131.0,32462
2695894,A,2023-09-03 09:50:27,115.0,115.0,115.0,115.0,97245
9755452,A,2023-08-07 18:09:35,117.0,117.0,118.0,117.0,16807
13853333,A,2023-09-18 19:53:45,116.0,115.0,116.0,116.0,32329
6576784,A,2023-07-07 00:15:16,112.0,112.0,112.0,112.0,65619
13840630,A,2023-09-09 09:57:44,114.0,114.0,114.0,114.0,18725
15695716,A,2023-11-19 19:01:10,136.0,136.0,136.0,136.0,9729
7906185,A,2023-09-26 21:52:01,124.0,124.0,124.0,124.0,3484
4698804,A,2023-08-31 00:53:46,112.0,112.0,112.0,112.0,6031
14628493,A,2023-07-14 13:09:31,113.0,113.0,113.0,113.0,11799
9500503,A,2023-11-05 11:49:56,118.0,118.0,118.0,118.0,29499
12627613,A,2023-12-03 05:01:54,131.0,131.0,131.0,131.0,2597
10930971,A,2023-09-14 10:57:33,109.0,109.0,109.0,109.0,15773
9456644,A,2023-12-09 06:53:54,135.0,135.0,135.0,135.0,6248
7954097,A,2023-09-13 08:55:42,119.0,119.0,120.0,119.0,772
14058651,A,2023-11-10 01:00:19,110.0,110.0,110.0,110.0,13824
3749160,A,2023-08-12 01:52:15,116.0,116.0,116.0,116.0,23625
4961023,A,2023-08-13 19:49:45,109.0,109.0,109.0,109.0,7863
16135630,A,2023-07-19 13:16:20,112.0,112.0,112.0,112.0,2464
13877893,A,2023-10-16 12:21:22,115.0,115.0,115.0,115.0,16185
14672310,A,2023-09-02 11:24:57,113.0,113.0,114.0,113.0,14173
10480578,A,2023-07-11 09:09:14,134.0,134.0,135.0,134.0,27966
10546843,A,2023-10-12 18:55:18,141.0,141.0,141.0,141.0,22359
13827317,A,2023-09-01 04:38:42,118.0,119.0,119.0,119.0,19512
14336233,A,2023-08-06 03:49:54,125.0,125.0,125.0,125.0,15951
4560346,A,2023-11-15 08:43:00,120.0,120.0,120.0,120.0,8231
914709,A,2023-09-02 21:30:01,105.0,104.0,105.0,105.0,41314
3523217,A,2023-12-10 21:53:33,132.0,132.0,132.0,132.0,39012
1369022,A,2023-07-24 11:43:40,105.0,105.0,106.0,105.0,4490
12241551,A,2023-08-03 21:42:41,128.0,128.0,129.0,128.0,31384
8007449,A,2023-08-17 04:52:14,113.0,113.0,113.0,113.0,1208
824378,A,2023-10-10 20:27:58,124.0,124.0,124.0,124.0,51804
10880088,A,2023-07-30 19:24:24,104.0,104.0,104.0,104.0,30007
5204626,A,2023-07-11 08:54:49,100.0,99.0,100.0,100.0,10257
10188608,A,2023-12-12 12:16:12,118.0,118.0,118.0,117.0,17929
14787695,A,2023-11-01 22:15:27,121.0,121.0,121.0,121.0,7229
15806703,A,2023-10-31 23:31:01,109.0,109.0,110.0,110.0,15876
6486530,A,2023-10-26 11:30:05,121.0,121.0,121.0,121.0,35658
1368713,A,2023-07-28 08:24:32,126.0,125.0,125.0,125.0,15277
12301260,A,2023-07-30 12:13:21,118.0,119.0,119.0,119.0,16112
8157267,A,2023-12-01 08:19:32,122.0,122.0,122.0,122.0,6269
5872603,A,2023-07-18 22:10:51,111.0,111.0,111.0,111.0,75565
6982467,A,2023-09-12 12:38:01,113.0,113.0,113.0,113.0,12091
7794442,A,2023-08-24 19:22:30,107.0,107.0,108.0,108.0,9644
5901407,A,2023-07-12 21:30:55,114.0,115.0,115.0,115.0,11565
12909517,A,2023-09-13 13:50:48,111.0,111.0,111.0,111.0,44141
10390594,A,2023-12-08 08:19:33,117.0,117.0,117.0,117.0,55396
7595065,A,2023-09-05 06:56:58,123.0,123.0,123.0,123.0,53814
9611218,A,2023-07-15 00:00:40,108.0,107.0,108.0,108.0,59747
1989632,A,2023-09-11 03:54:52,130.0,130.0,130.0,130.0,23445
6350357,A,2023-07-16 14:28:05,121.0,121.0,121.0,121.0,25359
1774341,A,2023-07-23 17:45:33,123.0,124.0,123.0,124.0,2987
10798679,A,2023-08-23 18:46:50,121.0,120.0,121.0,120.0,4571
2268225,A,2023-08-01 19:39:18,129.0,129.0,129.0,129.0,50071
8483123,A,2023-08-17 01:22:38,107.0,107.0,107.0,107.0,56501
15329243,A,2023-10-16 13:59:24,110.0,110.0,111.0,111.0,2083
10151156,A,2023-10-16 08:06:20,111.0,110.0,111.0,110.0,49977
8039532,A,2023-11-08 22:06:19,116.0,116.0,117.0,117.0,22453
1967241,A,2023-10-28 04:54:07,136.0,136.0,136.0,136.0,903
13345281,A,2023-11-30 22:28:07,129.0,129.0,130.0,130.0,6652
15605209,A,2023-12-20 10:30:16,123.0,123.0,123.0,123.0,2920
1162023,A,2023-11-08 04:42:37,130.0,130.0,130.0,130.0,11354
14622558,A,2023-12-19 16:09:33,104.0,104.0,104.0,104.0,26769
11028229,A,2023-12-03 07:12:25,127.0,127.0,127.0,127.0,6603
16509924,A,2023-12-25 10:49:37,102.0,102.0,102.0,102.0,9749
4909917,A,2023-07-04 12:07:33,127.0,126.0,127.0,127.0,25781
3204849,A,2023-07-23 16:08:47,115.0,115.0,115.0,115.0,7681
4052126,A,2023-11-06 16:32:44,125.0,124.0,125.0,125.0,7280
8598266,A,2023-08-05 19:30:14,127.0,127.0,127.0,127.0,6286
6677748,A,2023-10-28 11:08:23,100.0,100.0,100.0,100.0,12779
14299669,A,2023-07-07 06:24:01,133.0,133.0,134.0,133.0,10387
9906911,A,2023-08-17 01:02:37,125.0,124.0,125.0,125.0,3471
10833538,A,2023-09-26 03:25:37,109.0,109.0,109.0,109.0,37820
2466819,A,2023-12-10 18:07:22,109.0,109.0,109.0,109.0,10203
8315357,A,2023-07-31 19:26:15,119.0,119.0,119.0,119.0,19296
5345122,A,2023-09-08 22:23:26,130.0,130.0,130.0,130.0,3759
16081617,A,2023-12-15 08:05:29,128.0,128.0,128.0,128.0,18084
6320675,A,2023-09-01 10:51:30,119.0,119.0,119.0,119.0,20389
10030927,A,2023-12-20 10:22:31,126.0,126.0,126.0,126.0,5756
11534828,A,2023-12-20 19:54:54,126.0,126.0,126.0,126.0,2926
1966515,A,2023-12-18 18:17:07,141.0,141.0,141.0,141.0,12967
8760218,A,2023-07-07 00:36:56,115.0,115.0,115.0,115.0,16635
14537336,A,2023-12-06 23:59:27,124.0,123.0,124.0,123.0,14359
6818541,A,2023-10-11 05:30:11,133.0,133.0,133.0,133.0,2281
13042841,A,2023-10-05 14:31:40,115.0,114.0,115.0,115.0,21722
6970125,A,2023-10-10 21:18:19,124.0,123.0,124.0,124.0,13857
15951779,A,2023-11-23 11:09:39,112.0,112.0,112.0,112.0,8836
15572517,A,2023-10-03 07:00:52,112.0,112.0,112.0,112.0,5672
9342227,A,2023-09-13 10:27:24,129.0,129.0,129.0,129.0,53619
1451847,A,2023-10-31 10:01:54,107.0,107.0,107.0,107.0,4545
9854,A,2023-10-18 23:03:46,109.0,110.0,109.0,110.0,60
107021,A,2023-08-10 19:51:39,123.0,123.0,123.0,123.0,14430
14012569,A,2023-07-24 07:42:29,107.0,107.0,107.0,107.0,1404
3974058,A,2023-08-17 13:52:54,123.0,123.0,123.0,123.0,16937
13006079,A,2023-10-19 12:46:26,118.0,118.0,118.0,118.0,9527
2494834,A,2023-07-21 02:09:04,123.0,123.0,123.0,123.0,2400
4471425,A,2023-10-27 01:42:30,121.0,120.0,121.0,121.0,36435
16092190,A,2023-10-13 09:42:59,127.0,126.0,127.0,126.0,11384
9051887,A,2023-08-16 12:36:13,117.0,117.0,117.0,117.0,19704
1736997,A,2023-12-07 09:37:46,126.0,126.0,126.0,126.0,20833
10420786,A,2023-08-20 05:19:34,126.0,126.0,126.0,126.0,10887
15840770,A,2023-07-08 00:46:32,120.0,120.0,121.0,120.0,24058
2964026,A,2023-11-11 11:35:16,106.0,106.0,106.0,106.0,27450
1564119,A,2023-10-10 01:03:33,121.0,121.0,121.0,121.0,37067
7771222,A,2023-09-06 00:08:50,118.0,118.0,118.0,118.0,17322
16708217,A,2023-09-10 09:49:51,112.0,112.0,112.0,112.0,4324
3702610,A,2023-08-02 03:50:21,116.0,116.0,116.0,116.0,2634
4422497,A,2023-11-12 00:05:39,106.0,106.0,106.0,106.0,22576
4559965,A,2023-10-22 09:34:42,112.0,112.0,112.0,112.0,4965
8280596,A,2023-09-19 14:12:16,118.0,117.0,118.0,118.0,16211
9802071,A,2023-07-19 16:56:14,137.0,136.0,137.0,137.0,48290
854357,A,2023-07-28 07:30:27,126.0,126.0,126.0,126.0,17253
2179146,A,2023-11-13 05:27:27,121.0,121.0,121.0,121.0,19542
11141756,A,2023-08-19 00:44:41,113.0,113.0,113.0,113.0,6047
2662884,A,2023-11-25 06:14:30,121.0,121.0,121.0,121.0,33910
13495470,A,2023-10-10 20:07:49,120.0,120.0,120.0,120.0,5149
15345614,A,2023-08-15 19:53:15,118.0,118.0,119.0,118.0,37011
9820629,A,2023-09-03 12:42:39,126.0,126.0,126.0,126.0,10956
15828394,A,2023-09-01 17:04:33,115.0,115.0,115.0,115.0,5432
11507072,A,2023-09-03 07:42:02,107.0,107.0,107.0,107.0,25496
8644286,A,2023-11-05 13:34:55,118.0,118.0,118.0,118.0,11313
13129846,A,2023-09-28 10:49:47,122.0,122.0,122.0,122.0,14565
3827953,A,2023-10-31 00:58:23,125.0,125.0,126.0,126.0,88498
3947233,A,2023-10-21 17:50:19,119.0,118.0,119.0,118.0,14613
4163150,A,2023-10-08 19:33:15,122.0,122.0,122.0,122.0,22063
213186,A,2023-09-02 17:07:06,112.0,112.0,112.0,112.0,27561
6359424,A,2023-12-09 22:56:54,137.0,137.0,137.0,137.0,6614
9865025,A,2023-10-18 17:42:49,120.0,120.0,120.0,120.0,8525
7135128,A,2023-09-09 07:44:40,124.0,124.0,124.0,124.0,4876
9844269,A,2023-09-05 00:03:05,111.0,111.0,111.0,111.0,13218
14897967,A,2023-08-08 02:44:05,132.0,132.0,132.0,132.0,3877
13026711,A,2023-11-19 21:07:47,113.0,113.0,113.0,113.0,20314
